2022/10/20 08:21:50 [error] 31#31: *5 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *8 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *9 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *11 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *10 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *13 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *14 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *15 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *16 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *17 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *18 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *19 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *20 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *21 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *22 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *23 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *24 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *25 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *26 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *27 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *28 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *29 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *30 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
